       -0.1094992E+04        0.0000000E+00       -0.1094992E+04
       -0.1232183E+04        0.0000000E+00       -0.1232183E+04
       -0.1305699E+04        0.0000000E+00       -0.1305699E+04
       -0.1322736E+04        0.0000000E+00       -0.1322736E+04
       -0.1323937E+04        0.0000000E+00       -0.1323937E+04
       -0.1328115E+04        0.0000000E+00       -0.1328115E+04
       -0.1328118E+04        0.0000000E+00       -0.1328118E+04
       -0.1328120E+04        0.0000000E+00       -0.1328120E+04
       -0.1330416E+04        0.0000000E+00       -0.1330416E+04
       -0.1340891E+04        0.0000000E+00       -0.1340891E+04
       -0.1349780E+04        0.0000000E+00       -0.1349780E+04
       -0.1356365E+04        0.0000000E+00       -0.1356365E+04
       -0.1358512E+04        0.0000000E+00       -0.1358512E+04
       -0.1359213E+04        0.0000000E+00       -0.1359213E+04
       -0.1359795E+04        0.0000000E+00       -0.1359795E+04
       -0.1359843E+04        0.0000000E+00       -0.1359843E+04
       -0.1360340E+04        0.0000000E+00       -0.1360340E+04
       -0.1360603E+04        0.0000000E+00       -0.1360603E+04
       -0.1360679E+04        0.0000000E+00       -0.1360679E+04
       -0.1360761E+04        0.0000000E+00       -0.1360761E+04
       -0.1361460E+04        0.0000000E+00       -0.1361460E+04
       -0.1361596E+04        0.0000000E+00       -0.1361596E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
       -0.1361600E+04        0.0000000E+00       -0.1361600E+04
