       -0.1373875E+01        0.0000000E+00       -0.1373875E+01
       -0.1378596E+01        0.5663497E-02       -0.1372932E+01
       -0.1392826E+01        0.2272568E-01       -0.1370100E+01
       -0.1416772E+01        0.5139834E-01       -0.1365374E+01
       -0.1450764E+01        0.9202262E-01       -0.1358741E+01
       -0.1495237E+01        0.1450477E+00       -0.1350189E+01
       -0.1550695E+01        0.2109935E+00       -0.1339701E+01
       -0.1617649E+01        0.2903886E+00       -0.1327260E+01
       -0.1696521E+01        0.3836710E+00       -0.1312850E+01
       -0.1787491E+01        0.4910325E+00       -0.1296458E+01
       -0.1890243E+01        0.6121621E+00       -0.1278081E+01
       -0.2002443E+01        0.7447106E+00       -0.1257733E+01
       -0.2116477E+01        0.8810020E+00       -0.1235475E+01
       -0.2215829E+01        0.1004359E+01       -0.1211470E+01
       -0.2269677E+01        0.1083630E+01       -0.1186048E+01
       -0.2230460E+01        0.1070642E+01       -0.1159818E+01
       -0.2050159E+01        0.9163565E+00       -0.1133803E+01
       -0.1741564E+01        0.6320111E+00       -0.1109553E+01
       -0.1460391E+01        0.3712683E+00       -0.1089123E+01
       -0.1438805E+01        0.3643454E+00       -0.1074459E+01
       -0.1717110E+01        0.6510399E+00       -0.1066070E+01
       -0.2087837E+01        0.1025276E+01       -0.1062561E+01
       -0.2356342E+01        0.1294619E+01       -0.1061723E+01
       -0.2472564E+01        0.1410949E+01       -0.1061615E+01
       -0.2463926E+01        0.1402590E+01       -0.1061335E+01
       -0.2357893E+01        0.1296062E+01       -0.1061831E+01
       -0.2156452E+01        0.1091527E+01       -0.1064925E+01
       -0.1855618E+01        0.7908688E+00       -0.1064750E+01
       -0.1509114E+01        0.4822185E+00       -0.1026896E+01
       -0.1273150E+01        0.3862298E+00       -0.8869199E+00
       -0.1275168E+01        0.6452641E+00       -0.6299042E+00
       -0.1436186E+01        0.1084993E+01       -0.3511932E+00
       -0.1587880E+01        0.1434226E+01       -0.1536543E+00
       -0.1655256E+01        0.1597395E+01       -0.5786157E-01
       -0.1650076E+01        0.1616773E+01       -0.3330339E-01
       -0.1605753E+01        0.1559904E+01       -0.4584928E-01
       -0.1548145E+01        0.1474853E+01       -0.7329144E-01
       -0.1492250E+01        0.1388226E+01       -0.1040240E+00
       -0.1445268E+01        0.1312217E+01       -0.1330509E+00
       -0.1409507E+01        0.1250454E+01       -0.1590526E+00
       -0.1386240E+01        0.1204632E+01       -0.1816088E+00
       -0.1376466E+01        0.1175831E+01       -0.2006354E+00
       -0.1380998E+01        0.1164727E+01       -0.2162715E+00
       -0.1400518E+01        0.1171723E+01       -0.2287950E+00
       -0.1435587E+01        0.1197026E+01       -0.2385612E+00
       -0.1486598E+01        0.1240638E+01       -0.2459606E+00
       -0.1553670E+01        0.1302282E+01       -0.2513883E+00
       -0.1636452E+01        0.1381227E+01       -0.2552249E+00
       -0.1733199E+01        0.1475375E+01       -0.2578245E+00
       -0.1837641E+01        0.1578135E+01       -0.2595063E+00
       -0.1935667E+01        0.1675115E+01       -0.2605524E+00
       -0.2000150E+01        0.1738950E+01       -0.2612000E+00
       -0.1986672E+01        0.1725046E+01       -0.2616260E+00
       -0.1842196E+01        0.1580273E+01       -0.2619231E+00
       -0.1552310E+01        0.1290223E+01       -0.2620875E+00
       -0.1228118E+01        0.9660007E+00       -0.2621174E+00
       -0.1100841E+01        0.8386628E+00       -0.2621778E+00
       -0.1283924E+01        0.1021533E+01       -0.2623909E+00
       -0.1617068E+01        0.1354478E+01       -0.2625903E+00
       -0.1880205E+01        0.1617553E+01       -0.2626517E+00
       -0.1992484E+01        0.1729857E+01       -0.2626270E+00
       -0.1981905E+01        0.1719320E+01       -0.2625856E+00
       -0.1901479E+01        0.1638925E+01       -0.2625545E+00
       -0.1791781E+01        0.1529244E+01       -0.2625365E+00
       -0.1676526E+01        0.1413998E+01       -0.2625276E+00
       -0.1567581E+01        0.1305058E+01       -0.2625239E+00
       -0.1469769E+01        0.1207246E+01       -0.2625233E+00
       -0.1384091E+01        0.1121568E+01       -0.2625232E+00
       -0.1310571E+01        0.1048048E+01       -0.2625234E+00
       -0.1248874E+01        0.9863507E+00       -0.2625236E+00
       -0.1198502E+01        0.9359784E+00       -0.2625240E+00
       -0.1158919E+01        0.8963950E+00       -0.2625243E+00
       -0.1129631E+01        0.8671065E+00       -0.2625245E+00
       -0.1110235E+01        0.8477100E+00       -0.2625247E+00
       -0.1100448E+01        0.8379228E+00       -0.2625248E+00
       -0.1100122E+01        0.8375973E+00       -0.2625248E+00
       -0.1109253E+01        0.8467285E+00       -0.2625247E+00
       -0.1127979E+01        0.8654542E+00       -0.2625245E+00
       -0.1156573E+01        0.8940484E+00       -0.2625243E+00
       -0.1195430E+01        0.9329065E+00       -0.2625240E+00
       -0.1245041E+01        0.9825171E+00       -0.2625237E+00
       -0.1305939E+01        0.1043416E+01       -0.2625234E+00
       -0.1378630E+01        0.1116107E+01       -0.2625232E+00
       -0.1463464E+01        0.1200941E+01       -0.2625233E+00
       -0.1560451E+01        0.1297927E+01       -0.2625238E+00
       -0.1668719E+01        0.1406192E+01       -0.2625273E+00
       -0.1783818E+01        0.1521283E+01       -0.2625357E+00
       -0.1894494E+01        0.1631941E+01       -0.2625529E+00
       -0.1978034E+01        0.1715450E+01       -0.2625837E+00
       -0.1995086E+01        0.1732457E+01       -0.2626293E+00
       -0.1892843E+01        0.1630173E+01       -0.2626703E+00
       -0.1639269E+01        0.1376622E+01       -0.2626479E+00
       -0.1304945E+01        0.1042431E+01       -0.2625140E+00
       -0.1103774E+01        0.8413839E+00       -0.2623898E+00
       -0.1209839E+01        0.9473798E+00       -0.2624591E+00
       -0.1527643E+01        0.1265029E+01       -0.2626142E+00
       -0.1824040E+01        0.1561367E+01       -0.2626737E+00
       -0.1976644E+01        0.1713998E+01       -0.2626456E+00
       -0.1993668E+01        0.1731070E+01       -0.2625977E+00
       -0.1927189E+01        0.1664627E+01       -0.2625615E+00
       -0.1822363E+01        0.1559822E+01       -0.2625403E+00
