        0.2450000E+02        0.4900000E+04       -0.1942046E+03       -0.1942046E+03        0.0000000E+00       -0.1942046E+03
        0.2500000E+02        0.5000000E+04       -0.1942999E+03       -0.1942999E+03        0.0000000E+00       -0.1942999E+03
        0.2550000E+02        0.5100000E+04       -0.1940917E+03       -0.1940917E+03        0.0000000E+00       -0.1940917E+03
        0.2600000E+02        0.5200000E+04       -0.1939591E+03       -0.1939591E+03        0.0000000E+00       -0.1939591E+03
        0.2650000E+02        0.5300000E+04       -0.1944187E+03       -0.1944187E+03        0.0000000E+00       -0.1944187E+03
        0.2700000E+02        0.5400000E+04       -0.1939107E+03       -0.1939107E+03        0.0000000E+00       -0.1939107E+03
        0.2750000E+02        0.5500000E+04       -0.1940649E+03       -0.1940649E+03        0.0000000E+00       -0.1940649E+03
        0.2800000E+02        0.5600000E+04       -0.1942718E+03       -0.1942718E+03        0.0000000E+00       -0.1942718E+03
        0.2850000E+02        0.5700000E+04       -0.1938917E+03       -0.1938917E+03        0.0000000E+00       -0.1938917E+03
        0.2900000E+02        0.5800000E+04       -0.1945161E+03       -0.1945161E+03        0.0000000E+00       -0.1945161E+03
        0.2950000E+02        0.5900000E+04       -0.1943445E+03       -0.1943445E+03        0.0000000E+00       -0.1943445E+03
        0.3000000E+02        0.6000000E+04       -0.1943470E+03       -0.1943470E+03        0.0000000E+00       -0.1943470E+03
        0.3050000E+02        0.6100000E+04       -0.1943667E+03       -0.1943667E+03        0.0000000E+00       -0.1943667E+03
        0.3100000E+02        0.6200000E+04       -0.1942050E+03       -0.1942050E+03        0.0000000E+00       -0.1942050E+03
        0.3150000E+02        0.6300000E+04       -0.1942245E+03       -0.1942245E+03        0.0000000E+00       -0.1942245E+03
        0.3200000E+02        0.6400000E+04       -0.1941600E+03       -0.1941600E+03        0.0000000E+00       -0.1941600E+03
        0.3250000E+02        0.6500000E+04       -0.1941626E+03       -0.1941626E+03        0.0000000E+00       -0.1941626E+03
        0.3300000E+02        0.6600000E+04       -0.1938473E+03       -0.1938473E+03        0.0000000E+00       -0.1938473E+03
        0.3350000E+02        0.6700000E+04       -0.1942894E+03       -0.1942894E+03        0.0000000E+00       -0.1942894E+03
        0.3400000E+02        0.6800000E+04       -0.1940945E+03       -0.1940945E+03        0.0000000E+00       -0.1940945E+03
        0.3450000E+02        0.6900000E+04       -0.1938625E+03       -0.1938625E+03        0.0000000E+00       -0.1938625E+03
        0.3500000E+02        0.7000000E+04       -0.1939503E+03       -0.1939503E+03        0.0000000E+00       -0.1939503E+03
        0.3550000E+02        0.7100000E+04       -0.1943455E+03       -0.1943455E+03        0.0000000E+00       -0.1943455E+03
        0.3600000E+02        0.7200000E+04       -0.1941341E+03       -0.1941341E+03        0.0000000E+00       -0.1941341E+03
        0.3650000E+02        0.7300000E+04       -0.1942179E+03       -0.1942179E+03        0.0000000E+00       -0.1942179E+03
        0.3700000E+02        0.7400000E+04       -0.1939233E+03       -0.1939233E+03        0.0000000E+00       -0.1939233E+03
        0.3750000E+02        0.7500000E+04       -0.1941190E+03       -0.1941190E+03        0.0000000E+00       -0.1941190E+03
        0.3800000E+02        0.7600000E+04       -0.1943925E+03       -0.1943925E+03        0.0000000E+00       -0.1943925E+03
        0.3850000E+02        0.7700000E+04       -0.1941332E+03       -0.1941332E+03        0.0000000E+00       -0.1941332E+03
        0.3900000E+02        0.7800000E+04       -0.1940906E+03       -0.1940906E+03        0.0000000E+00       -0.1940906E+03
